path,sign,video_id,n_frames
train_landmark_files/08095.parquet,buffalo,08095,81
train_landmark_files/08302.parquet,burp,08302,41
train_landmark_files/08303.parquet,burp,08303,100
train_landmark_files/08305.parquet,burp,08305,37
train_landmark_files/08308.parquet,burp,08308,87
train_landmark_files/08338.parquet,bush,08338,120
train_landmark_files/08339.parquet,bush,08339,170
train_landmark_files/08340.parquet,bush,08340,85
train_landmark_files/08341.parquet,bush,08341,111
train_landmark_files/08343.parquet,bush,08343,69
train_landmark_files/08345.parquet,bush,08345,90
train_landmark_files/08510.parquet,bye,08510,100
train_landmark_files/08512.parquet,bye,08512,60
train_landmark_files/08514.parquet,bye,08514,55
train_landmark_files/08515.parquet,bye,08515,73
train_landmark_files/08517.parquet,bye,08517,92
train_landmark_files/08772.parquet,camel,08772,81
train_landmark_files/08773.parquet,camel,08773,51
train_landmark_files/08774.parquet,camel,08774,113
train_landmark_files/08780.parquet,camel,08780,87
train_landmark_files/08889.parquet,candidate,08889,59
train_landmark_files/08890.parquet,candidate,08890,42
train_landmark_files/08891.parquet,candidate,08891,113
train_landmark_files/08893.parquet,candidate,08893,34
train_landmark_files/08894.parquet,candidate,08894,92
train_landmark_files/65301.parquet,cannot,65301,71
train_landmark_files/08970.parquet,cannot,08970,79
train_landmark_files/08967.parquet,cannot,08967,67
train_landmark_files/08968.parquet,cannot,08968,31
train_landmark_files/08972.parquet,cannot,08972,21
train_landmark_files/08974.parquet,cannot,08974,85
train_landmark_files/09078.parquet,captain,09078,106
train_landmark_files/09081.parquet,captain,09081,49
train_landmark_files/09085.parquet,captain,09085,95
train_landmark_files/09259.parquet,carnival,09259,72
train_landmark_files/09260.parquet,carnival,09260,72
train_landmark_files/09261.parquet,carnival,09261,154
train_landmark_files/09262.parquet,carnival,09262,63
train_landmark_files/09264.parquet,carnival,09264,112
train_landmark_files/09501.parquet,caterpillar,09501,87
train_landmark_files/09502.parquet,caterpillar,09502,35
train_landmark_files/09503.parquet,caterpillar,09503,123
train_landmark_files/09507.parquet,caterpillar,09507,102
train_landmark_files/65344.parquet,cheerleader,65344,63
train_landmark_files/10250.parquet,cheerleader,10250,73
train_landmark_files/10251.parquet,cheerleader,10251,65
train_landmark_files/10252.parquet,cheerleader,10252,52
train_landmark_files/10296.parquet,chemical,10296,140
train_landmark_files/10297.parquet,chemical,10297,76
train_landmark_files/10298.parquet,chemical,10298,93
train_landmark_files/10300.parquet,chemical,10300,79
train_landmark_files/10301.parquet,chemical,10301,95
train_landmark_files/10389.parquet,chicago,10389,89
train_landmark_files/10391.parquet,chicago,10391,48
train_landmark_files/10393.parquet,chicago,10393,74
train_landmark_files/10609.parquet,choke,10609,31
train_landmark_files/10611.parquet,choke,10611,31
train_landmark_files/10612.parquet,choke,10612,31
train_landmark_files/10614.parquet,choke,10614,93
train_landmark_files/10679.parquet,christ,10679,97
train_landmark_files/10680.parquet,christ,10680,101
train_landmark_files/10682.parquet,christ,10682,36
train_landmark_files/10684.parquet,christ,10684,91
train_landmark_files/11103.parquet,click,11103,103
train_landmark_files/11113.parquet,click,11113,88
train_landmark_files/11104.parquet,click,11104,27
train_landmark_files/11105.parquet,click,11105,98
train_landmark_files/11293.parquet,closet,11293,103
train_landmark_files/11284.parquet,closet,11284,137
train_landmark_files/11285.parquet,closet,11285,74
train_landmark_files/11286.parquet,closet,11286,32
train_landmark_files/11287.parquet,closet,11287,128
train_landmark_files/11408.parquet,clueless,11408,36
train_landmark_files/11409.parquet,clueless,11409,85
train_landmark_files/11413.parquet,clueless,11413,40
train_landmark_files/11414.parquet,clueless,11414,45
train_landmark_files/11416.parquet,clueless,11416,106
train_landmark_files/11418.parquet,clumsy,11418,125
train_landmark_files/11419.parquet,clumsy,11419,36
train_landmark_files/11420.parquet,clumsy,11420,117
train_landmark_files/11422.parquet,clumsy,11422,86
train_landmark_files/11424.parquet,clumsy,11424,88
train_landmark_files/11686.parquet,collect,11686,114
train_landmark_files/11687.parquet,collect,11687,112
train_landmark_files/11689.parquet,collect,11689,38
train_landmark_files/11693.parquet,collect,11693,83
train_landmark_files/11930.parquet,comma,11930,119
train_landmark_files/11931.parquet,comma,11931,33
train_landmark_files/11933.parquet,comma,11933,23
train_landmark_files/11935.parquet,comma,11935,95
train_landmark_files/65382.parquet,comment,65382,66
train_landmark_files/11971.parquet,comment,11971,79
train_landmark_files/11972.parquet,comment,11972,42
train_landmark_files/11973.parquet,comment,11973,86
train_landmark_files/11978.parquet,comment,11978,89
train_landmark_files/11994.parquet,commit,11994,101
train_landmark_files/11995.parquet,commit,11995,72
train_landmark_files/11997.parquet,commit,11997,38
train_landmark_files/12000.parquet,commit,12000,87
train_landmark_files/65383.parquet,committee,65383,72
train_landmark_files/12005.parquet,committee,12005,95
train_landmark_files/12006.parquet,committee,12006,94
train_landmark_files/12008.parquet,committee,12008,40
train_landmark_files/12010.parquet,committee,12010,93
train_landmark_files/12023.parquet,common sense,12023,123
train_landmark_files/12024.parquet,common sense,12024,77
train_landmark_files/12025.parquet,common sense,12025,89
train_landmark_files/12027.parquet,common sense,12027,39
train_landmark_files/12028.parquet,common sense,12028,88
train_landmark_files/12158.parquet,compete,12158,106
train_landmark_files/12159.parquet,compete,12159,97
train_landmark_files/12161.parquet,compete,12161,55
train_landmark_files/12164.parquet,compete,12164,84
train_landmark_files/12391.parquet,concentrate,12391,101
train_landmark_files/12392.parquet,concentrate,12392,80
train_landmark_files/12394.parquet,concentrate,12394,43
train_landmark_files/12636.parquet,congratulations,12636,50
train_landmark_files/12637.parquet,congratulations,12637,32
train_landmark_files/12638.parquet,congratulations,12638,58
train_landmark_files/12641.parquet,congratulations,12641,93
train_landmark_files/12755.parquet,consider,12755,103
train_landmark_files/12758.parquet,consider,12758,59
train_landmark_files/12759.parquet,consider,12759,52
train_landmark_files/12761.parquet,consider,12761,107
train_landmark_files/12819.parquet,construct,12819,136
train_landmark_files/12820.parquet,construct,12820,85
train_landmark_files/12823.parquet,construct,12823,62
train_landmark_files/12824.parquet,construct,12824,62
train_landmark_files/12826.parquet,construct,12826,89
train_landmark_files/65398.parquet,consume,65398,56
train_landmark_files/12863.parquet,consume,12863,88
train_landmark_files/12855.parquet,consume,12855,27
train_landmark_files/12860.parquet,consume,12860,28
train_landmark_files/12942.parquet,contest,12942,101
train_landmark_files/12943.parquet,contest,12943,93
train_landmark_files/12945.parquet,contest,12945,55
train_landmark_files/12947.parquet,contest,12947,74
train_landmark_files/13087.parquet,conversation,13087,76
train_landmark_files/13091.parquet,conversation,13091,53
train_landmark_files/13093.parquet,conversation,13093,38
train_landmark_files/13094.parquet,conversation,13094,94
train_landmark_files/13095.parquet,conversation,13095,65
train_landmark_files/13106.parquet,convert,13106,103
train_landmark_files/13109.parquet,convert,13109,81
train_landmark_files/13111.parquet,convert,13111,51
train_landmark_files/13114.parquet,convert,13114,69
train_landmark_files/13223.parquet,cooperate,13223,109
train_landmark_files/13224.parquet,cooperate,13224,47
train_landmark_files/13228.parquet,cooperate,13228,93
train_landmark_files/65412.parquet,counsel,65412,72
train_landmark_files/13499.parquet,counsel,13499,99
train_landmark_files/13500.parquet,counsel,13500,81
train_landmark_files/13501.parquet,counsel,13501,56
train_landmark_files/13503.parquet,counsel,13503,74
train_landmark_files/13508.parquet,counselor,13508,59
train_landmark_files/13509.parquet,counselor,13509,84
train_landmark_files/13510.parquet,counselor,13510,50
train_landmark_files/13512.parquet,counselor,13512,89
train_landmark_files/65420.parquet,crave,65420,77
train_landmark_files/13819.parquet,crave,13819,102
train_landmark_files/13820.parquet,crave,13820,146
train_landmark_files/13822.parquet,crave,13822,29
train_landmark_files/13824.parquet,crave,13824,77
train_landmark_files/13877.parquet,create,13877,82
train_landmark_files/13878.parquet,create,13878,79
train_landmark_files/13880.parquet,create,13880,36
train_landmark_files/13881.parquet,create,13881,33
train_landmark_files/65425.parquet,crocodile,65425,55
train_landmark_files/14011.parquet,crocodile,14011,126
train_landmark_files/14013.parquet,crocodile,14013,54
train_landmark_files/14015.parquet,crocodile,14015,94
train_landmark_files/14102.parquet,crown,14102,45
train_landmark_files/14103.parquet,crown,14103,64
train_landmark_files/14105.parquet,crown,14105,32
train_landmark_files/14107.parquet,crown,14107,79
train_landmark_files/14202.parquet,cuba,14202,83
train_landmark_files/14203.parquet,cuba,14203,36
train_landmark_files/14204.parquet,cuba,14204,41
train_landmark_files/14393.parquet,curtain,14393,48
train_landmark_files/14396.parquet,curtain,14396,83
train_landmark_files/14432.parquet,customer,14432,100
train_landmark_files/14433.parquet,customer,14433,24
train_landmark_files/14437.parquet,customer,14437,40
train_landmark_files/14438.parquet,customer,14438,86
train_landmark_files/66042.parquet,d,66042,56
train_landmark_files/15996.parquet,d,15996,116
train_landmark_files/15998.parquet,d,15998,30
train_landmark_files/16000.parquet,d,16000,92
train_landmark_files/14602.parquet,damage,14602,54
train_landmark_files/14604.parquet,damage,14604,71
train_landmark_files/14606.parquet,damage,14606,47
train_landmark_files/14608.parquet,damage,14608,86
train_landmark_files/65436.parquet,dancer,65436,85
train_landmark_files/14635.parquet,dancer,14635,73
train_landmark_files/14636.parquet,dancer,14636,121
train_landmark_files/14638.parquet,dancer,14638,72
train_landmark_files/14645.parquet,danger,14645,108
train_landmark_files/14646.parquet,danger,14646,52
train_landmark_files/14647.parquet,danger,14647,109
train_landmark_files/14648.parquet,danger,14648,64
train_landmark_files/14650.parquet,danger,14650,99
train_landmark_files/65438.parquet,dangerous,65438,52
train_landmark_files/65437.parquet,dangerous,65437,63
train_landmark_files/14652.parquet,dangerous,14652,72
train_landmark_files/14653.parquet,dangerous,14653,85
train_landmark_files/14656.parquet,dangerous,14656,64
train_landmark_files/14657.parquet,dangerous,14657,99
train_landmark_files/14773.parquet,dawn,14773,75
train_landmark_files/14774.parquet,dawn,14774,113
train_landmark_files/14777.parquet,dawn,14777,76
train_landmark_files/14778.parquet,dawn,14778,76
train_landmark_files/14952.parquet,death,14952,165
train_landmark_files/14953.parquet,death,14953,91
train_landmark_files/14954.parquet,death,14954,32
train_landmark_files/14955.parquet,death,14955,36
train_landmark_files/14957.parquet,death,14957,82
train_landmark_files/14961.parquet,debate,14961,94
train_landmark_files/14964.parquet,debate,14964,82
train_landmark_files/14966.parquet,debate,14966,60
train_landmark_files/14968.parquet,debate,14968,104
train_landmark_files/14978.parquet,debt,14978,104
train_landmark_files/14979.parquet,debt,14979,75
train_landmark_files/14981.parquet,debt,14981,37
train_landmark_files/14984.parquet,debt,14984,77
train_landmark_files/15401.parquet,deliver,15401,63
train_landmark_files/15402.parquet,deliver,15402,93
train_landmark_files/15405.parquet,deliver,15405,46
train_landmark_files/15406.parquet,deliver,15406,33
train_landmark_files/15448.parquet,democrat,15448,89
train_landmark_files/15449.parquet,democrat,15449,68
train_landmark_files/15450.parquet,democrat,15450,53
train_landmark_files/15453.parquet,democrat,15453,89
train_landmark_files/15704.parquet,descend,15704,111
train_landmark_files/15695.parquet,descend,15695,58
train_landmark_files/15701.parquet,descend,15701,78
train_landmark_files/15702.parquet,descend,15702,99
train_landmark_files/65468.parquet,design,65468,61
train_landmark_files/15750.parquet,design,15750,78
train_landmark_files/15751.parquet,design,15751,76
train_landmark_files/15753.parquet,design,15753,38
train_landmark_files/15755.parquet,design,15755,79
train_landmark_files/15876.parquet,detective,15876,116
train_landmark_files/15878.parquet,detective,15878,45
train_landmark_files/15880.parquet,detective,15880,91
train_landmark_files/65474.parquet,devil,65474,90
train_landmark_files/15957.parquet,devil,15957,47
train_landmark_files/15958.parquet,devil,15958,64
train_landmark_files/65478.parquet,dice,65478,81
train_landmark_files/16117.parquet,dice,16117,95
train_landmark_files/16110.parquet,dice,16110,105
train_landmark_files/16114.parquet,dice,16114,51
train_landmark_files/16212.parquet,difficult,16212,72
train_landmark_files/16213.parquet,difficult,16213,75
train_landmark_files/16216.parquet,difficult,16216,50
train_landmark_files/16220.parquet,difficult,16220,83
train_landmark_files/16314.parquet,dining room,16314,67
train_landmark_files/16315.parquet,dining room,16315,77
train_landmark_files/16316.parquet,dining room,16316,84
train_landmark_files/16317.parquet,dining room,16317,76
train_landmark_files/16319.parquet,dining room,16319,102
train_landmark_files/16502.parquet,discipline,16502,92
train_landmark_files/16503.parquet,discipline,16503,29
train_landmark_files/16504.parquet,discipline,16504,75
train_landmark_files/16506.parquet,discipline,16506,32
train_landmark_files/16511.parquet,discipline,16511,103
train_landmark_files/16541.parquet,discount,16541,30
train_landmark_files/16542.parquet,discount,16542,99
train_landmark_files/16544.parquet,discount,16544,53
train_landmark_files/16546.parquet,discount,16546,94
train_landmark_files/65492.parquet,disgusted,65492,63
train_landmark_files/16635.parquet,disgusted,16635,58
train_landmark_files/16636.parquet,disgusted,16636,101
train_landmark_files/16639.parquet,disgusted,16639,96
train_landmark_files/16872.parquet,disturb,16872,94
train_landmark_files/16873.parquet,disturb,16873,64
train_landmark_files/16877.parquet,disturb,16877,44
train_landmark_files/16878.parquet,disturb,16878,32
train_landmark_files/16880.parquet,disturb,16880,96
train_landmark_files/16958.parquet,division,16958,94
train_landmark_files/16950.parquet,division,16950,61
train_landmark_files/16951.parquet,division,16951,88
train_landmark_files/16955.parquet,division,16955,32
train_landmark_files/69300.parquet,done,69300,78
train_landmark_files/17206.parquet,done,17206,63
train_landmark_files/17209.parquet,done,17209,63
train_landmark_files/17212.parquet,done,17212,29
train_landmark_files/17214.parquet,done,17214,82
train_landmark_files/17521.parquet,drag,17521,89
train_landmark_files/17512.parquet,drag,17512,85
train_landmark_files/17514.parquet,drag,17514,51
train_landmark_files/17529.parquet,dragon,17529,71
train_landmark_files/17530.parquet,dragon,17530,109
train_landmark_files/17532.parquet,dragon,17532,40
train_landmark_files/17557.parquet,drama,17557,100
train_landmark_files/17559.parquet,drama,17559,84
train_landmark_files/17560.parquet,drama,17560,114
train_landmark_files/17562.parquet,drama,17562,87
train_landmark_files/17564.parquet,drama,17564,93
train_landmark_files/17877.parquet,drug,17877,45
train_landmark_files/17878.parquet,drug,17878,99
train_landmark_files/17889.parquet,drug,17889,92
train_landmark_files/17883.parquet,drug,17883,32
train_landmark_files/65552.parquet,due,65552,79
train_landmark_files/17959.parquet,due,17959,86
train_landmark_files/17960.parquet,due,17960,92
train_landmark_files/17961.parquet,due,17961,64
train_landmark_files/17964.parquet,due,17964,37
train_landmark_files/17965.parquet,due,17965,98
train_landmark_files/17968.parquet,dull,17968,79
train_landmark_files/17976.parquet,dull,17976,29
train_landmark_files/17979.parquet,dull,17979,106
train_landmark_files/17969.parquet,dull,17969,74
train_landmark_files/17974.parquet,dull,17974,48
train_landmark_files/17975.parquet,dull,17975,46
train_landmark_files/18037.parquet,dusk,18037,118
train_landmark_files/18038.parquet,dusk,18038,78
train_landmark_files/18040.parquet,dusk,18040,35
train_landmark_files/18042.parquet,dusk,18042,94
train_landmark_files/18043.parquet,dusk,18043,94
train_landmark_files/18069.parquet,dvd,18069,59
train_landmark_files/18070.parquet,dvd,18070,75
train_landmark_files/18071.parquet,dvd,18071,84
train_landmark_files/18073.parquet,dvd,18073,43
train_landmark_files/18091.parquet,dye,18091,69
train_landmark_files/18092.parquet,dye,18092,76
train_landmark_files/18095.parquet,dye,18095,43
train_landmark_files/18096.parquet,dye,18096,96
train_landmark_files/66043.parquet,e,66043,49
train_landmark_files/18533.parquet,e,18533,151
train_landmark_files/18535.parquet,e,18535,30
train_landmark_files/18537.parquet,e,18537,94
train_landmark_files/18649.parquet,either,18649,94
train_landmark_files/65617.parquet,either,65617,59
train_landmark_files/18644.parquet,either,18644,44
train_landmark_files/18727.parquet,electricity,18727,61
train_landmark_files/18728.parquet,electricity,18728,87
train_landmark_files/18729.parquet,electricity,18729,35
train_landmark_files/18732.parquet,electricity,18732,32
train_landmark_files/18734.parquet,electricity,18734,94
train_landmark_files/18756.parquet,elementary,18756,159
train_landmark_files/18757.parquet,elementary,18757,94
train_landmark_files/18759.parquet,elementary,18759,39
train_landmark_files/18761.parquet,elementary,18761,87
train_landmark_files/18856.parquet,else,18856,68
train_landmark_files/18858.parquet,else,18858,36
train_landmark_files/18861.parquet,else,18861,79
train_landmark_files/18942.parquet,emergency,18942,98
train_landmark_files/18944.parquet,emergency,18944,35
train_landmark_files/18946.parquet,emergency,18946,90
train_landmark_files/18949.parquet,emergency,18949,50
train_landmark_files/19212.parquet,engine,19212,106
train_landmark_files/19213.parquet,engine,19213,86
train_landmark_files/19214.parquet,engine,19214,73
train_landmark_files/19215.parquet,engine,19215,46
train_landmark_files/19217.parquet,engine,19217,96
train_landmark_files/19297.parquet,enormous,19297,180
train_landmark_files/19298.parquet,enormous,19298,101
train_landmark_files/19299.parquet,enormous,19299,71
train_landmark_files/19300.parquet,enormous,19300,57
train_landmark_files/19303.parquet,enormous,19303,96
train_landmark_files/19512.parquet,eraser,19512,142
train_landmark_files/19513.parquet,eraser,19513,61
train_landmark_files/19514.parquet,eraser,19514,42
train_landmark_files/19515.parquet,eraser,19515,103
train_landmark_files/19517.parquet,eraser,19517,50
train_landmark_files/19852.parquet,every monday,19852,47
train_landmark_files/19853.parquet,every monday,19853,54
train_landmark_files/19855.parquet,every monday,19855,35
train_landmark_files/19856.parquet,every monday,19856,44
train_landmark_files/19857.parquet,every monday,19857,107
train_landmark_files/19930.parquet,every tuesday,19930,61
train_landmark_files/19931.parquet,every tuesday,19931,53
train_landmark_files/19933.parquet,every tuesday,19933,35
train_landmark_files/19934.parquet,every tuesday,19934,35
train_landmark_files/19935.parquet,every tuesday,19935,95
train_landmark_files/65649.parquet,everything,65649,68
train_landmark_files/19911.parquet,everything,19911,127
train_landmark_files/19912.parquet,everything,19912,78
train_landmark_files/19915.parquet,everything,19915,76
train_landmark_files/20109.parquet,except,20109,105
train_landmark_files/20110.parquet,except,20110,43
train_landmark_files/20111.parquet,except,20111,73
train_landmark_files/20113.parquet,except,20113,35
train_landmark_files/20115.parquet,except,20115,92
train_landmark_files/20256.parquet,exhibit,20256,76
train_landmark_files/20257.parquet,exhibit,20257,72
train_landmark_files/20260.parquet,exhibit,20260,29
train_landmark_files/20262.parquet,exhibit,20262,77
train_landmark_files/65662.parquet,explode,65662,61
train_landmark_files/20456.parquet,explode,20456,77
train_landmark_files/20457.parquet,explode,20457,91
train_landmark_files/20459.parquet,explode,20459,45
train_landmark_files/65664.parquet,express,65664,57
train_landmark_files/20510.parquet,express,20510,73
train_landmark_files/20511.parquet,express,20511,149
train_landmark_files/20513.parquet,express,20513,59
train_landmark_files/66044.parquet,f,66044,45
train_landmark_files/21568.parquet,f,21568,134
train_landmark_files/21570.parquet,f,21570,30
train_landmark_files/21572.parquet,f,21572,86
train_landmark_files/20836.parquet,fairy,20836,104
train_landmark_files/20837.parquet,fairy,20837,128
train_landmark_files/20838.parquet,fairy,20838,35
train_landmark_files/20839.parquet,fairy,20839,51
train_landmark_files/20967.parquet,familiar,20967,75
train_landmark_files/20969.parquet,familiar,20969,52
train_landmark_files/20973.parquet,familiar,20973,79
train_landmark_files/21524.parquet,festival,21524,106
train_landmark_files/21525.parquet,festival,21525,78
train_landmark_files/21527.parquet,festival,21527,63
train_landmark_files/21529.parquet,festival,21529,87
train_landmark_files/21838.parquet,finance,21838,85
train_landmark_files/21839.parquet,finance,21839,35
train_landmark_files/21841.parquet,finance,21841,44
train_landmark_files/21843.parquet,finance,21843,77
train_landmark_files/21925.parquet,fingerspell,21925,90
train_landmark_files/21923.parquet,fingerspell,21923,56
train_landmark_files/21928.parquet,fingerspell,21928,59
train_landmark_files/22015.parquet,fire,22015,49
train_landmark_files/22019.parquet,fire,22019,87
train_landmark_files/22010.parquet,fire,22010,44
train_landmark_files/65726.parquet,firefighter,65726,44
train_landmark_files/21993.parquet,firefighter,21993,98
train_landmark_files/21994.parquet,firefighter,21994,41
train_landmark_files/21999.parquet,firefighter,21999,37
train_landmark_files/22003.parquet,firefighter,22003,82
train_landmark_files/69326.parquet,five,69326,54
train_landmark_files/65734.parquet,five,65734,55
train_landmark_files/22191.parquet,five,22191,57
train_landmark_files/22192.parquet,five,22192,38
train_landmark_files/22194.parquet,five,22194,28
train_landmark_files/22357.parquet,flatter,22357,87
train_landmark_files/22358.parquet,flatter,22358,35
train_landmark_files/22359.parquet,flatter,22359,135
train_landmark_files/22362.parquet,flatter,22362,54
train_landmark_files/65754.parquet,fool,65754,73
train_landmark_files/22780.parquet,fool,22780,65
train_landmark_files/22772.parquet,fool,22772,111
train_landmark_files/22783.parquet,fool,22783,78
train_landmark_files/22774.parquet,fool,22774,138
train_landmark_files/22974.parquet,forgive,22974,100
train_landmark_files/22975.parquet,forgive,22975,25
train_landmark_files/22976.parquet,forgive,22976,70
train_landmark_files/22978.parquet,forgive,22978,28
train_landmark_files/22980.parquet,forgive,22980,96
train_landmark_files/23038.parquet,former,23038,82
train_landmark_files/65764.parquet,former,65764,73
train_landmark_files/23030.parquet,former,23030,86
train_landmark_files/23031.parquet,former,23031,89
train_landmark_files/23035.parquet,former,23035,60
train_landmark_files/23434.parquet,freeway,23434,84
train_landmark_files/23425.parquet,freeway,23425,81
train_landmark_files/23427.parquet,freeway,23427,27
train_landmark_files/23428.parquet,freeway,23428,31
train_landmark_files/23646.parquet,from now on,23646,42
train_landmark_files/23647.parquet,from now on,23647,32
train_landmark_files/23648.parquet,from now on,23648,32
train_landmark_files/23650.parquet,from now on,23650,38
train_landmark_files/23652.parquet,from now on,23652,91
train_landmark_files/66045.parquet,g,66045,47
train_landmark_files/24523.parquet,g,24523,110
train_landmark_files/24525.parquet,g,24525,30
train_landmark_files/24527.parquet,g,24527,78
train_landmark_files/24043.parquet,gang,24043,97
train_landmark_files/24044.parquet,gang,24044,78
train_landmark_files/24046.parquet,gang,24046,48
train_landmark_files/24048.parquet,gang,24048,104
train_landmark_files/65804.parquet,gay,65804,72
train_landmark_files/24203.parquet,gay,24203,74
train_landmark_files/24194.parquet,gay,24194,56
train_landmark_files/24195.parquet,gay,24195,52
train_landmark_files/24343.parquet,geometry,24343,86
train_landmark_files/24344.parquet,geometry,24344,48
train_landmark_files/24345.parquet,geometry,24345,93
train_landmark_files/24347.parquet,geometry,24347,43
train_landmark_files/24349.parquet,geometry,24349,72
train_landmark_files/65814.parquet,get up,65814,40
train_landmark_files/24498.parquet,get up,24498,35
train_landmark_files/24499.parquet,get up,24499,38
train_landmark_files/24500.parquet,get up,24500,68
train_landmark_files/24502.parquet,get up,24502,51
train_landmark_files/24503.parquet,get up,24503,93
train_landmark_files/24547.parquet,gift,24547,69
train_landmark_files/24548.parquet,gift,24548,73
train_landmark_files/24553.parquet,gift,24553,47
train_landmark_files/24555.parquet,gift,24555,82
train_landmark_files/65841.parquet,grab,65841,67
train_landmark_files/25279.parquet,grab,25279,45
train_landmark_files/25280.parquet,grab,25280,33
train_landmark_files/25282.parquet,grab,25282,78
train_landmark_files/25350.parquet,graduation,25350,81
train_landmark_files/25351.parquet,graduation,25351,37
train_landmark_files/25353.parquet,graduation,25353,49
train_landmark_files/25354.parquet,graduation,25354,59
train_landmark_files/25356.parquet,graduation,25356,87
train_landmark_files/25522.parquet,grateful,25522,99
train_landmark_files/25524.parquet,grateful,25524,35
train_landmark_files/25526.parquet,grateful,25526,32
train_landmark_files/25527.parquet,grateful,25527,33
train_landmark_files/25528.parquet,grateful,25528,28
train_landmark_files/25714.parquet,grey,25714,89
train_landmark_files/25721.parquet,grey,25721,91
train_landmark_files/26062.parquet,gymnastics,26062,110
train_landmark_files/26063.parquet,gymnastics,26063,39
train_landmark_files/26067.parquet,gymnastics,26067,47
train_landmark_files/26069.parquet,gymnastics,26069,104
train_landmark_files/27357.parquet,h,27357,30
train_landmark_files/66046.parquet,h,66046,41
train_landmark_files/27355.parquet,h,27355,126
train_landmark_files/27359.parquet,h,27359,77
train_landmark_files/26472.parquet,hang up,26472,89
train_landmark_files/26463.parquet,hang up,26463,31
train_landmark_files/26464.parquet,hang up,26464,34
train_landmark_files/26483.parquet,hanukkah,26483,71
train_landmark_files/26484.parquet,hanukkah,26484,33
train_landmark_files/26485.parquet,hanukkah,26485,83
train_landmark_files/26487.parquet,hanukkah,26487,49
train_landmark_files/65883.parquet,heap,65883,52
train_landmark_files/26931.parquet,heap,26931,41
train_landmark_files/26932.parquet,heap,26932,32
train_landmark_files/26935.parquet,heap,26935,39
train_landmark_files/26937.parquet,heap,26937,80
train_landmark_files/27018.parquet,heart attack,27018,130
train_landmark_files/27019.parquet,heart attack,27019,31
train_landmark_files/27020.parquet,heart attack,27020,85
train_landmark_files/27022.parquet,heart attack,27022,48
train_landmark_files/27023.parquet,heart attack,27023,84
train_landmark_files/27486.parquet,hill,27486,72
train_landmark_files/27487.parquet,hill,27487,76
train_landmark_files/27492.parquet,hill,27492,78
train_landmark_files/27744.parquet,holy,27744,94
train_landmark_files/27754.parquet,holy,27754,90
train_landmark_files/27745.parquet,holy,27745,31
train_landmark_files/27746.parquet,holy,27746,87
train_landmark_files/27748.parquet,holy,27748,38
train_landmark_files/27940.parquet,hop,27940,73
train_landmark_files/27942.parquet,hop,27942,34
train_landmark_files/27943.parquet,hop,27943,42
train_landmark_files/27945.parquet,hop,27945,84
train_landmark_files/28056.parquet,host,28056,38
train_landmark_files/28067.parquet,host,28067,36
train_landmark_files/28069.parquet,host,28069,91
train_landmark_files/28057.parquet,host,28057,55
train_landmark_files/28058.parquet,host,28058,107
train_landmark_files/28085.parquet,hot dog,28085,55
train_landmark_files/28096.parquet,hot dog,28096,75
train_landmark_files/28082.parquet,hot dog,28082,76
train_landmark_files/28087.parquet,hot dog,28087,84
train_landmark_files/28091.parquet,hot dog,28091,27
train_landmark_files/28288.parquet,human,28288,65
train_landmark_files/28291.parquet,human,28291,46
train_landmark_files/28292.parquet,human,28292,53
train_landmark_files/28296.parquet,human,28296,91
train_landmark_files/66047.parquet,i,66047,65
train_landmark_files/28789.parquet,i,28789,115
train_landmark_files/28791.parquet,i,28791,30
train_landmark_files/28794.parquet,i,28794,106
train_landmark_files/28820.parquet,ill,28820,84
train_landmark_files/28821.parquet,ill,28821,109
train_landmark_files/28824.parquet,ill,28824,47
train_landmark_files/28827.parquet,ill,28827,85
train_landmark_files/28813.parquet,illegal,28813,73
train_landmark_files/28814.parquet,illegal,28814,31
train_landmark_files/28815.parquet,illegal,28815,110
train_landmark_files/28817.parquet,illegal,28817,38
train_landmark_files/28818.parquet,illegal,28818,82
train_landmark_files/65925.parquet,impact,65925,44
train_landmark_files/29007.parquet,impact,29007,91
train_landmark_files/29008.parquet,impact,29008,69
train_landmark_files/29010.parquet,impact,29010,41
train_landmark_files/29011.parquet,impact,29011,90
train_landmark_files/65933.parquet,individual,65933,71
train_landmark_files/29462.parquet,individual,29462,82
train_landmark_files/29463.parquet,individual,29463,77
train_landmark_files/29468.parquet,individual,29468,77
train_landmark_files/29897.parquet,inspect,29897,97
train_landmark_files/29898.parquet,inspect,29898,95
train_landmark_files/29900.parquet,inspect,29900,69
train_landmark_files/29901.parquet,inspect,29901,61
train_landmark_files/29903.parquet,inspect,29903,86
train_landmark_files/65943.parquet,inspire,65943,44
train_landmark_files/29919.parquet,inspire,29919,87
train_landmark_files/29920.parquet,inspire,29920,35
train_landmark_files/29921.parquet,inspire,29921,71
train_landmark_files/29924.parquet,inspire,29924,56
train_landmark_files/30297.parquet,intersection,30297,73
train_landmark_files/30298.parquet,intersection,30298,64
train_landmark_files/30301.parquet,intersection,30301,31
train_landmark_files/30304.parquet,intersection,30304,92
train_landmark_files/65963.parquet,ireland,65963,41
train_landmark_files/30584.parquet,ireland,30584,30
train_landmark_files/30585.parquet,ireland,30585,69
train_landmark_files/30587.parquet,ireland,30587,40
train_landmark_files/65964.parquet,iron,65964,66
train_landmark_files/30603.parquet,iron,30603,103
train_landmark_files/30595.parquet,iron,30595,71
